pair,block,name,token_0_name,token_0_symbol,token_0_id,token_0_decimals,token_1_name,token_1_symbol,token_1_id,token_1_decimals,tx_hash,dex_name,creator,vol
0x1c2446231b0929a068bbc6bbf49c179195e55ca7,20744332,WETH-CERES,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Ceres Finance,CERES,0xc64d3446b5ab3660b34620bcc2cb464785ce0897,9,0x86f4fd30e36c0ea8b70d991f40920e856bbff7170bd9fb13ffae5189c30a8ccf,uniswapv2,0x082ada775d7b770da5542b598915539b609d3a9a,73502.799740811619352536
0x9a4330b2cde24c0c46e2c22569b4c9fb5e8e75aa,20758283,Moodeng-WETH,Moodeng,Moodeng,0x608fee6e3f5d6228ad3a88dd4b3f001182a4810e,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x1ae30dee46267b523f086b4943b3a1b11e62acf4d7b29596036d6fd29d296b91,uniswapv2,0xb6a1d73e119d2fe8203eb6afb6a8437baaa56cf2,73464.7371988714722768
0xbe8bc29765e11894f803906ee1055a344fdf2511,17083228,BOB-WETH,BOB,BOB,0x7d8146cf21e8d7cbe46054e01588207b51198729,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x56444303f606d5b93feb25b9f38794e49b190ec93a1e1a4c4229d65832f8b095,uniswapv2,0x37cE3a20578094adE8aEaccD1879a605bdABE7ad,73423.76768449940536452068
0x4759d2673a19bf4ede233b4167ad9bff1ac6f2e2,20550640,BabyNeiro-WETH,Baby Neiro,BabyNeiro,0x7a2db92624fc80116cc209c9662ee2baa8adbeb1,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x0907aeb0797679adb15e4645399471aff3bb5d10df1f008223f95387e472022b,uniswapv2,0x71ee5f24dc9b491d9a991d6f80c599982a5ff297,72914.705802669837211
0xc4dbe30fecc148a8755c970f3b8b0c9af0db81f5,20332208,G-USDC,Gravity,G,0x9c7beba8f6ef6643abd725e45a4e8387ef260649,18,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0x9c52f7ac697fcfffbb08b436cbe28a1463d3f7c71ee314a85a105e7014e3440c,uniswapv3,0x5de3ce5c4b631e8f0a3f872a81e336b1bc7536cb,72855.278355
0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,18092728,LAI-USDC,LayerAI Token,LAI,0x168e209d7b2f58f1f24b8ae7b7d35e662bbf11cc,18,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xd39676c525c96788433fa91aafea60fdce0348fa3ed5ced86bcfe8d47712b683,uniswapv3,0xeFe9f6A4Ba5fda500d8dC08fBb011e6d2680D39E,72704.835713
0x570febdf89c07f256c75686caca215289bb11cfc,11997685,ERN-WETH,@EthernityChain $ERN Token,ERN,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x9d5d6f55d208a9341bd925c71382d3cd811f6ad8cd11e07638a569615a259d45,uniswapv2,,72448.573662735506517
0x2b65723ebdd38ed1056a332e6b55c6afae018506,20539557,FFTP-WETH,FIGHTING FOR THE PEOPLE,FFTP,0x02e79d42c3297cd4154a1b52b4a3b27cd75762f1,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd82cf396c8112af84bfc54ab4455fe5892e6499dec6148be6d52a05d092388a8,uniswapv2,0x331c15220daa4d01879aee237196f0d40e8556f5,72334.4203687183065350
0x322bba387c825180ebfb62bd8e6969ebe5b5e52d,20407125,ITO-WETH,ITO,ITO,0x465dbc39f46f9d43c581a5d90a43e4a0f2a6ff2d,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd62a32a8e3788758b1d45c4c5ab30494d8c411226399a37f665b3a6786900357,uniswapv2,0xc35dec0a0180ded238d90d969c00692c9cccdfcb,72173.984186758068219
0xcd58761133b0fe48022e93fcc8c515afb9139770,20760308,CGR-WETH,Crypto Golden Ratio,CGR,0x217b9f235984d9690d41e29ebe42be132909f72a,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc2ff7378dc5a263c88fd8083572d7df6be903854790fe50549f0bc6a3a0ef6db,uniswapv2,0xef1eea40a48fa97de6f1c934c8a6d7235058312c,72033.665750449529631
0x2aeee741fa1e21120a21e57db9ee545428e683c9,19858497,WETH-GME,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,GameStop,GME,0xc56c7a0eaa804f854b536a5f3d5f49d2ec4b12b8,9,0x4393427450a3767e8ab6e7bafeb08c46dff3d231b5651846c7f0b6b708b9e749,uniswapv2,0xe2cd830acc58d5a0e2f55cfedac116b793a2224f,72003.6036505913774311
0xee8b68a25be9ffc0aef7133a85464aaece860741,20363858,VITALIK-WETH,An Ethereum Story,VITALIK,0x5ebd0cdbd5bfa3bcbc101cc8fb39c3b6f3594ca3,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x9f76cd3d9264ab408f3c717b3e91439d34f342e553bdb8c27dbde1bf6548b63d,uniswapv2,0x6b8aec016d1a1c6d68d244952ebb4d867c7d6e89,71448.1887634371172717
0x63f681ee84b2c0254d9682cf01c9b1fcb69e2276,20687252,WLFI-WETH,World Liberty Fi,WLFI,0x88022b7c8a397e1ef19a804e79d05b813b26f5ec,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf9ce5c98b99717a00c0cf92d7df3ba45b3f1747b73e598bcd148a21ba91763df,uniswapv2,0xb91f98e1a8be55b8a2177691941188246d51d28c,70846.69153316782332673545
0x1ffec7119e315b15852557f654ae0052f76e6ae1,19409128,WETH-DSync,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Destra Network,DSync,0xf94e7d0710709388bce3161c32b4eea56d3f91cc,18,0xd1810ab87f6b232d9b62dec7350b1de9859c4af8bdb1d370bc60f32502803156,uniswapv2,0x9CE77c36570A2BDA5B94b8Df092Dd26abbDF4589,70758.642000235291393
0x1becf1ac50f31c3441181563f9d350ddf72a2bfa,12945337,SMT-WETH,Swarm Markets,SMT,0xb17548c7b510427baac4e267bea62e800b247173,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x480dd8c871d3ac2298fd75eddb5e142f6f735a6b606ae7d6d325e96b0e1793d0,uniswapv3,,70552.300553367198780
0xa050f7adc241afa59ad5f343eaf4faf5f30a4cdb,18072071,WETH-NEXT,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Connext,NEXT,0xfe67a4450907459c3e1fff623aa927dd4e28c67a,18,0x31aed2f02e5dae7cd488deced992eb927bcfdecc10c2470fd379ba12a331c3fc,uniswapv3,0x37fc68835dd1ef6d7660fa47e87774d4678e7bcb,70389.358961674940156
0x7d4e22a6abbfe86f730b179d2b934c0981712f45,19282500,CGPT-USDT,ChainGPT,CGPT,0x25931894a86d47441213199621f1f2994e1c39aa,18,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0x1870debd99d800d406bd158a79809ae362bd5638d5dc772dcefcb1da2073ac73,uniswapv3,0xd9b4753Cd798Bc2F24F6FB6c325A7aEe89D46cB3,70088.478998
0xac4fd96fcf729390a3c8044422a529028ec36751,15983562,WETH-STRK,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,StarkNet Token,STRK,0xca14007eff0db1f8135f4c25b34de49ab0d42766,18,0x28f3d65c7d5a41241ec25037a33ed710586c661751d84d0bdc78e04f0912aeff,uniswapv3,0x57db5D6aa783Cf29af41330569D24957140FD3eB,69843.109883168004150
0x46bd1e570683bd0ffec586bee1f1cdf6dbae882b,20758041,GLDMINER-WETH,Gold Miner,GLDMINER,0x45b3fe8410f072e5807eaef54c4515c82e7ffd7a,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x0848b8439be83fd79939a45bbe34e2ca5a5c021d34b4c3f1f8b6f4edf4a06be4,uniswapv2,0xb90267df9ca2bdde7218f388e38e5aed6a73a48a,69735.4927134167918777
0x60031819a16266d896268cfea5d5be0b6c2b5d75,11835464,WETH-VRA,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,VERA,VRA,0xf411903cbc70a74d22900a5de66a2dda66507255,18,0x24507bf1a86bf66bdef83d0c19c3e83a11f2eae2526e3ba1b66eca25e43a7c4f,uniswapv2,,69717.2036090050583615
0x8646047a7ea7fef0836a81e797ffab816c308c72,16172254,OM-WETH,MANTRA DAO,OM,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x2ac7d5c5ed08e6be69b559d68120446dcf2af372cd21f82e4919c77b5f0bdf2a,uniswapv3,0x14B5273C2257CA1446df7F121543A16ABDB4bB5b,69600.829204974986461
0xc6e40537215c1e041616478d8cfe312b1847b997,18443523,Kekec-WETH,The Balkan Dwarf,Kekec,0x8c7ac134ed985367eadc6f727d79e8295e11435c,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x0b7621aa50aa945e8205614ba733f837c1c2e6643ec2385ec11dcd53d07d5668,uniswapv2,0xFE5aaF95a5Dc53CeC4a5C56feD09f4565d364e9D,69489.975311705823414
0x8a8f6547c8c9f2a181f3a487174430dcaf5bbec6,20190192,WETH-SYNT,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Synternet Token,SYNT,0xda987c655ebc38c801db64a8608bc1aa56cd9a31,18,0x8f94bb086bf3c1fd37e2b2cdd7a49e92d1e7ab6bbf0961b367214789d94c17ee,uniswapv2,0xa7b5400973ee73d360f4adc88a011d7be388fd64,69311.519090037372936
0x0e26a21013f2f8c0362cfae608b4e69a249d5efc,11726784,FTM-WETH,Fantom Token,FTM,0x4e15361fd6b4bb609fa63c81a2be19d873717870,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xed9b02b28c21cbca27b98633264e874a29988aa30c58c9b9e081b0a6a2a44de1,sushiswap,,69218.315702106743779
0xcb37089fc6a6faff231b96e000300a6994d7a625,19298854,AIUS-WETH,Arbius,AIUS,0x8afe4055ebc86bd2afb3940c0095c9aca511d852,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x616e363ea8b9891b30f7ab56da5de1a1b301c61b9789eb12ce5a58c669a5ed2c,uniswapv2,0x1298F8A91B046d7fCBd5454cd3331Ba6f4feA168,69138.19581379241900
0x94ca4065ae4af445b7b12449c16dd93559ea08cd,19340927,STRUMP-WETH,Super Trump,STRUMP,0x7039cd6d7966672f194e8139074c3d5c4e6dcf65,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x2547bbe3bac4931736350280058c8a4099499e25ec13e4a14a556484ccc61853,uniswapv2,0x30BA92686976d903ff0391bE5FfBeB1e9faEE8e8,69072.441944646491048
0xd023d7f38f6ccfa62dde13be3f1b117ca4d29c42,20417850,WETH-Unicorn,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Ethereum Unicorn,Unicorn,0xcc524200264499d2434e071798a37e846cdd8d01,9,0x7058834d6e570f2310de89ac128d47a495831b0d2010c67b687a45c52eb57cb5,uniswapv2,0x65a494a6801c761a2833e1ada55e68bb24b51dec,68783.003223922295850
0xd3d2e2692501a5c9ca623199d38826e513033a17,10876348,UNI-WETH,Uniswap,UNI,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x5471e065c8adcc6238899285d749fd5dd40f3f2ee8e3af59936573eb150ea750,uniswapv2,,68091.440843293634894014
0xe89f43d084f5b956b0a3d4ccb7d67f309858527e,20760808,WETH-BUKONG,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Baby Wukong,BUKONG,0xce7fb628d1bfb383e45fe0b3a34988b827bfcf5b,18,0xc389c7c70b4e12b2eeb1cec6c9841130b90716f1f8292952fd997672c4a6d576,uniswapv2,0xc3028d908c405dcc1cc0791c307ad8fde753bab8,67778.541861092743829
0x90908e414d3525e33733d320798b5681508255ea,20111503,Ponzio-WETH,Ponzio The Cat,Ponzio,0x873259322be8e50d80a4b868d186cc5ab148543a,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc4cee81852dca9511c0f21a0553e64d914a76f23a9fefeb43606959f3a04d671,uniswapv2,0x5a0e7c0f651dfbb45cbc130a3e7422d3e2c8dc57,67672.7747868693939646
0x300e7070831ede08af1bce200906e5ab6fc46f3b,20751855,OCTAI-WETH,OCTOPUS AI TRADING,OCTAI,0x34b607bad9f161f18bd8f2c7ae2802094e1d7be1,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x267c6097c2bafd815acbf31b65db5c1f76f9474119f22ac339def01962654cb5,uniswapv2,0x27a99e6b1b36e84130896dbde45803a90170360a,67497.695584207413203572827188857069
0x974e89a60296343a9a84495695c1c5ea20afa849,20723629,WETH-MAHA,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Make America Healthy Again,MAHA,0xf7554eac0bf20d702e69d08c425e817abb976aea,18,0x1cd29d2284123b673eb56f8fe8d7f0e91b37c5953e2f41bab487925271dfdcb7,uniswapv2,0x3e68d2c815188e02df9628e21c32a64f3fcb0adc,67334.353169968124646384
0x961ec3bb28c9e98a040c4bded38917aa96b791be,19883742,WETH-MAGA,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,MAGA,MAGA,0xd29da236dd4aac627346e1bba06a619e8c22d7c5,9,0x253b09b319399520472d245d4124c36b52c5906748e2db2eff2e3641481c63b4,uniswapv3,0xa2e8bfca14772995262aaba8b719599d7b7b05e3,66874.2968305912114075
0xb7426bfd2abf64428fa82a71b0d44b056ffcc286,17078176,WETH-TROLL,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,TROLL,TROLL,0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,18,0x60914a78e3d50f99c89728de364b59031b8c9bc3aed6405af5b5f54ee0c493a7,uniswapv2,0xBE1b4370Bc8d620128d985867DaDd1a8a55D3205,66606.9236233887322835
0x06da0fd433c1a5d7a4faa01111c044910a184553,10822038,WETH-USDT,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0xaf215158cef8da66b2f6addc48d8683199468560599ac568b8981d9d67dc04b6,sushiswap,,66531.781933
0xc3881fbb90daf3066da30016d578ed024027317c,12376038,GLQ-WETH,GraphLinq,GLQ,0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x75c4ec1c87def0fe0cdd096f716da6be640ebfbe6df65c22535a60cf42685a01,uniswapv3,,66211.2470172543625185
0xcc1aef2679b60e27cfbf9cd478e45c8e6046d898,20756228,$AMERICA-WETH,World Capital For Crypto,$AMERICA,0x0e7ff2eedf7359e3c72e41f27317f88205e7f898,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x8bb1d964363bebbf7c3c032fc977a78f01278e6520e22ad93571fc061a1986b7,uniswapv2,0xda8e8575412c5c5d2384ba42b80ec320e57e1b06,65939.60736935571464086
0x795065dcc9f64b5614c407a6efdc400da6221fb0,10829340,SUSHI-WETH,SushiToken,SUSHI,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x5aa51524c73ebf36e3fb5601834a4f31e71114a47f4d8c2d49233ebf1f2a4d63,sushiswap,,65790.93063342858918363
0x99a6880748ceb61c3d9b6d4cd49edb59f79f405d,12574886,AGIX-WETH,SingularityNET Token,AGIX,0x5b7533812759b45c2b44c19e320ba2cd2681b542,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xafa2be5253b4ef4d0d23da2ef97e4ffde49b2fea1e9f81baf88a045b24becc03,uniswapv3,,65690.4623502166245761247
0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,12377503,QNT-WETH,Quant,QNT,0x4a220e6096b25eadb88358cb44068a3248254675,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xbbb775c53fb29a10b8b9cc574abb5c1cdb3f1d2b84159b7b8d1db1cbca95e5ee,uniswapv3,,65533.0983386070730516
0x32eb3e50e2c21f34412355913ca489def52c1c3e,20757298,FU-WETH,YieldFU,FU,0x898e53fecc9d03513e0c8a1ab964126ad9809600,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xa66476faeee2e22ec3935a3f500e51387fcdb7a9226d48372876a2947a32696d,uniswapv2,0xa5877ec64b7c83ec5e52a7914fb5691f0cbea40c,65442.239021838301816
0x36f650ce22c00308c0de01915a7d86e8eb2acfcf,19868224,USDT-WXETA,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,Wrapped Xeta,WXETA,0xf9670d8720b8b2150c380452328a53d243a3cbf2,18,0xd40c5393955dc4a41d40a493b081ceab077a6c2f7e372571e5d173a8cb254f8d,uniswapv2,0xc2956bf2a93bc83ad3615ae9e10dec3a2609c006,65120.73926
0x2e2da477f42ed2fca40bf8c6dafd066771e9fa40,20723066,NEBULA-WETH,Nebula,NEBULA,0x541f9ac587be412ba0486ea3dbcf09dc11db76ce,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x49075d4e0e13c3fbca13bf993920f4d9066eb0541d7ba6f548141ae3525d640f,uniswapv2,0x5a7b1e890609c2d5ae1812cf92d3852817fe1582,65031.6914959602972283
0xe45b4a84e0ad24b8617a489d743c52b84b7acebe,12561147,AGIX-WETH,SingularityNET Token,AGIX,0x5b7533812759b45c2b44c19e320ba2cd2681b542,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xba49b215d901bb800674f2c310c5214fb5179b610c85e1a09272ab99291fb484,uniswapv2,,65017.262700927625490
0x6c2b607bf0a8ede629d58ba5e05d0448ff7f890a,15875833,LMEOW-WETH,lmeow,LMEOW,0x1ae7e1d0ce06364ced9ad58225a1705b3e5db92b,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xefbd00f9c90ce13be5408f04483d7382e5aea90f9459262d5f710e6ea2e574db,uniswapv2,0x0b3633af86aad3d00ae2e88f5b97ce7de61afb0b,64912.092872574892519
0x40f05434090d7629cc286b7fcfca4a54e690c746,20757879,WETH-Trump,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Immortal,Trump,0xf2f37d2845c42cf598e53b7aca113d5ccc80d5de,18,0xf8843d4870d9481c99520f6b918b4a35333123578c3d46f6ddbab38336a50adc,uniswapv2,0x5bd5b822c538c223f2f9000c53d67dc7fdfa41e2,64799.320825773298039
0x99132b53ab44694eeb372e87bced3929e4ab8456,12539076,AGIX-WETH,SingularityNET Token,AGIX,0x5b7533812759b45c2b44c19e320ba2cd2681b542,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf2cf7289f8d5634416237a249ac43713ebcd1b36f770a601cf6f1dcacdd07b24,uniswapv3,,64255.859789735197168
0x0c30062368eefb96bf3ade1218e685306b8e89fa,17240796,BITCOIN/WETH,HarryPotterObamaSonic10Inu,BITCOIN,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x1a14440b33fac688142aaeab68dc4de0484ef6ce67ed1e5f8824609ac3a61dce,uniswapv3,,64214.743771666102040
0x56d8bbe2d518205b521aeb86a58e1b53b047a44f,19349253,BLENDR-WETH,Blendr Network,BLENDR,0x84018071282d4b2996272659d9c01cb08dd7327f,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc83d0363850e3cbf82d04df615f3d67ccb1274cfb0944a7bd383ad89e5d3f67f,uniswapv2,0xF2A06660E65E5B5F2FC69e4671e9A1237a79c851,63942.388753842095904
0x9cd1e0793ced49f5e592d77328967fffc6ea7516,15985950,LOVE-WETH,LOVE,LOVE,0x504624040e0642921c2c266a9ac37cafbd8cda4e,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x5f02de4ca05efcfc3095af552cdb023e25c06f4ab4a7d0ba5bc0c94b72d62dc2,uniswapv3,0x0d6f043296c9e950aE5aAF8ADD002358cd24bD46,63808.836663601559518
0x0a55882f4e1117adc54afbbac4a39079ad52fb89,13465224,SSV-WETH,SSV Token,SSV,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xcf0c8169044407bdf4dcdf88d40134a1b78681d42ea0eff3ad1d7f90b8c2b01e,uniswapv3,,63655.1390252414096803
0x672fefac7f6e3017d9a2f1c14fe048191a24ce14,18809431,WETH-HEMULE,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Hemule,HEMULE,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,18,0xeb6b5cb053a4ccfaa2a2b21e78650b77e517efef1545a61ec27871c40a1369c9,uniswapv2,0x6e5aFE28a23Cde327C9639D81DeC43F63E588557,63495.253383881685130
0x1512a7a2310f43eedd07c27c4bdb22a4a9bd7ef8,20754879,ESP-WETH,Espresso Systems,ESP,0x4de1602b967c4220d620986cb5bd8df8ed152fba,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x45e677743aaca3b3b35335c71937ee4ad43b18032c07216a40fe8f5c2f375427,uniswapv2,0x8f462358fa7e6be39765b1e0c478121ee21b398b,63463.7203486496256277
0x7924a818013f39cf800f5589ff1f1f0def54f31f,11494406,LON-WETH,Tokenlon,LON,0x0000000000095413afc295d19edeb1ad7b71c952,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x34102224e442481aa3b3617775daa6e0d0c0cda9a6488cd2cf07c45a5d6dab59,uniswapv2,,63424.44065571185643
0xea9b2d7ff9ae446ec067e50df7c09f1dd055bb71,18126749,WOO-WETH,Wootrade Network,WOO,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x51ac7ff36156ad3bf35365bff4f2566b13151a8eb9ab43977ae5a3dd24c717f5,pancakev3,0x2c5320F40305fFC933385c6DCec5493fbA7b98b8,62332.789165621545244
0x7a564eb54e8b2244e5bb7c394e75f455e8a1e99d,20679474,FARM-WETH,TaxFarm.ing,FARM,0x6db6fdb5182053eecec778afec95e0814172a474,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xfe7dbc23ba0ce619152e46ca6548d8bf8fc97b7dfb9f50675afffb9857ac8a03,uniswapv2,0xa8c6524fe3647b7915a2ae36ea861a638fa481f5,61772.245509872930454
0xc29271e3a68a7647fd1399298ef18feca3879f59,12597110,WETH-WTON,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Wrapped TON,WTON,0xc4a11aaf6ea915ed7ac194161d2fc9384f15bff2,27,0xd81402d0ae06cdc08b0c38e1716ffc77cc2c86c1b63b9bd5915a41bbba924260,uniswapv3,,60989.457903785923207
0xbc8aa6a0972b1f25c507e15dfc85dcbd02bf59db,20414271,Lexi-WETH,LexiAI,Lexi,0x1caf237d7a2d103e3e9b1855988c01ac10344600,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x348e2c06979d636e96c01164e826eb20a7b49cdd231551260e86c36e3d60116d,uniswapv2,0x8c3cf1334a6ece5fa765c699631507d7de69ef07,60971.925242921856363422060945494
0xb44b4ae06c6fcf6b8a804f8a76c954efe3e971c9,20758561,MOOWAN-WETH,MOO WAN,MOOWAN,0x3c9ee2966da070e43a1c1d3b5fc688327cb64b50,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x732a58c7139822833d5eaa9b87c6ea258e36cd7a9b62bd7d63925df5ad98e6e5,uniswapv2,0x745481bd5209f3cbe04732fb06422de4b3706ec6,60387.6793777554119879358319473994
0x925784057b8990c1d8416bbd149eafc99d908c60,20755815,WETH-$AKITA,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Akita Inu,$AKITA,0xf09bd2ce4efa4703defe5ab51dcc7875a45eec86,9,0x8b591723ec1f2122c992a8c51b5727e03e6d6b8323624e4f15dbd8889888e5f3,uniswapv2,0x6cd5a44f45f506eab8a6556bb6945c270c3aa04e,60330.59377198955504515
0x9246b3487ea2ce1606f1bafd88ae7cf3add6450f,20755826,Hachi-WETH,Hachi The Cat,Hachi,0x4156bcfb402aecef6412e5c3672a0729ddec6299,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x1104a84efe01eb386f2402d4eba9025180ff88b677602347366d3869a44c2474,uniswapv2,0x5e0f43762bd191c67a96aaac2648edd6aa2520d8,60023.4608303145066325
0x084b5191bd08412952337b1108b6e5942418928f,12380224,SNT-WETH,Status Network Token,SNT,0x744d70fdbe2ba4cf95131626614a1763df805b9e,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x2af1fc8dba044bb41bd7b595ed3254d57aba3b5213b438a2ca2cf8db22d4d512,uniswapv3,,59845.673638249786938
0x54578b6f942aeb23b67a8cef24220651306b8e26,15384014,HUNT-USDT,HuntToken,HUNT,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,18,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0x6c49e7e65f9042e4762edc0594fe4f34f5a30b0d9152ae09b5f3ecdcb610f5b9,uniswapv3,,59831.915143
0xa986f2a12d85c44429f574ba50c0e21052b18ba1,10128531,XYO-WETH,XY Oracle,XYO,0x55296f69f40ea6d20e478533c15a6b08b654e758,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xa51bc470187b8fcbbd42a531a2f0d0fceab846ef21c14a29e6aabdc5753b0940,uniswapv2,,59575.8881757510875713
